Season,Week,Date,Tm_Name,Tm_Pts,Home,Opp_Name,Opp_Pts,Rslt,Spread,Total,Away,Under,Win
2014,8.0,2014-10-26,RAI,13.0,0,CLE,23.0,0.0,10.5,44.0,,,
2014,9.0,2014-11-02,RAI,24.0,0,SEA,30.0,0.0,7.0,43.0,,,
2014,10.0,2014-11-09,RAI,17.0,1,DEN,41.0,0.0,9.5,51.0,,,
2014,11.0,2014-11-16,RAI,6.0,0,SDG,13.0,0.0,5.0,43.5,,,
2014,12.0,2014-11-20,RAI,24.0,1,KAN,20.0,1.0,-6.0,43.0,,,
2014,13.0,2014-11-30,RAI,0.0,0,STL,52.0,0.0,-3.0,44.5,,,
2014,14.0,2014-12-07,RAI,24.0,1,SFO,13.0,1.0,-4.5,40.5,,,
2014,15.0,2014-12-14,RAI,13.0,0,KAN,31.0,0.0,-6.5,43.5,,,
2014,16.0,2014-12-21,RAI,26.0,1,BUF,24.0,1.0,11.0,41.5,,,
2014,17.0,2014-12-28,RAI,14.0,0,DEN,47.0,0.0,5.5,40.0,,,
2014,1.0,2014-09-07,MIA,33.0,1,NWE,20.0,1.0,3.0,40.0,,,
2014,2.0,2014-09-14,MIA,10.0,0,BUF,29.0,0.0,14.0,46.5,,,
2014,3.0,2014-09-21,MIA,15.0,1,KAN,34.0,0.0,3.5,40.5,,,
2014,4.0,2014-09-28,MIA,38.0,0,OAK,14.0,1.0,7.5,44.0,,,
2014,6.0,2014-10-12,MIA,24.0,1,GNB,27.0,0.0,3.5,46.5,,,
2014,7.0,2014-10-19,MIA,27.0,0,CHI,14.0,1.0,6.5,44.5,,,
2014,8.0,2014-10-26,MIA,27.0,0,JAX,13.0,1.0,13.5,44.0,,,
2014,9.0,2014-11-02,MIA,37.0,1,SDG,0.0,1.0,12.5,51.0,,,
2014,10.0,2014-11-09,MIA,16.0,0,DET,20.0,0.0,10.0,45.0,,,
2014,11.0,2014-11-13,MIA,22.0,1,BUF,9.0,1.0,7.0,42.5,,,
2014,12.0,2014-11-23,MIA,36.0,0,DEN,39.0,0.0,6.0,43.0,,,
2014,13.0,2014-12-01,MIA,16.0,0,NYJ,13.0,1.0,9.0,40.5,,,
2014,14.0,2014-12-07,MIA,13.0,1,BAL,28.0,0.0,10.0,41.5,,,
2014,15.0,2014-12-14,MIA,13.0,0,NWE,41.0,0.0,6.5,42.0,,,
2014,16.0,2014-12-21,MIA,37.0,1,MIN,35.0,1.0,14.0,48.0,,,
2014,17.0,2014-12-28,MIA,24.0,1,NYJ,37.0,0.0,5.0,47.0,,,
2014,1.0,2014-09-07,MIN,34.0,0,STL,6.0,1.0,1.5,42.5,,,
2014,2.0,2014-09-14,MIN,7.0,1,NWE,30.0,0.0,-3.5,42.5,,,
2014,3.0,2014-09-21,MIN,9.0,0,NOR,20.0,0.0,-3.5,40.5,,,
2014,4.0,2014-09-28,MIN,41.0,1,ATL,28.0,1.0,1.5,47.0,,,
2014,5.0,2014-10-02,MIN,10.0,0,GNB,42.0,0.0,3.0,47.5,,,
2014,6.0,2014-10-12,MIN,3.0,1,DET,17.0,0.0,-7.0,42.5,,,
2014,7.0,2014-10-19,MIN,16.0,0,BUF,17.0,0.0,-3.0,45.0,,,
2014,8.0,2014-10-26,MIN,19.0,0,TAM,13.0,1.0,3.0,43.0,,,
2014,9.0,2014-11-02,MIN,29.0,1,WAS,26.0,1.0,-5.0,42.0,,,
2014,11.0,2014-11-16,MIN,13.0,0,CHI,21.0,0.0,7.0,47.5,,,
2014,12.0,2014-11-23,MIN,21.0,1,GNB,24.0,0.0,-7.0,41.5,,,
2014,13.0,2014-11-30,MIN,31.0,1,CAR,13.0,1.0,-3.0,45.0,,,
2014,14.0,2014-12-07,MIN,30.0,1,NYJ,24.0,1.0,7.5,48.0,,,
2014,15.0,2014-12-14,MIN,14.0,0,DET,16.0,0.0,-4.5,42.5,,,
2014,16.0,2014-12-21,MIN,35.0,0,MIA,37.0,0.0,-6.5,41.0,,,
2014,17.0,2014-12-28,MIN,13.0,1,CHI,9.0,1.0,3.5,43.5,,,
2014,1.0,2014-09-07,NWE,20.0,0,MIA,33.0,0.0,5.5,48.5,,,
2014,2.0,2014-09-14,NWE,30.0,0,MIN,7.0,1.0,10.0,49.0,,,
2014,3.0,2014-09-21,NWE,16.0,1,OAK,9.0,1.0,3.0,47.0,,,
2014,4.0,2014-09-29,NWE,14.0,0,KAN,41.0,0.0,7.5,47.5,,,
2014,5.0,2014-10-05,NWE,43.0,1,CIN,17.0,1.0,-1.5,43.0,,,
2014,6.0,2014-10-12,NWE,37.0,0,BUF,22.0,1.0,6.5,43.5,,,
2014,7.0,2014-10-16,NWE,27.0,1,NYJ,25.0,1.0,1.5,43.0,,,
2014,8.0,2014-10-26,NWE,51.0,1,CHI,23.0,1.0,0.0,44.0,,,
2014,9.0,2014-11-02,NWE,43.0,1,DEN,21.0,1.0,2.5,46.5,,,
2014,11.0,2014-11-16,NWE,42.0,0,IND,20.0,1.0,7.5,50.0,,,
2014,12.0,2014-11-23,NWE,34.0,1,DET,9.0,1.0,-2.5,41.5,,,
2014,13.0,2014-11-30,NWE,21.0,0,GNB,26.0,0.0,-4.5,40.0,,,
2014,14.0,2014-12-07,NWE,23.0,0,SDG,14.0,1.0,7.5,41.5,,,
2014,15.0,2014-12-14,NWE,41.0,1,MIA,13.0,1.0,4.5,42.5,,,
2014,16.0,2014-12-21,NWE,17.0,0,NYJ,16.0,1.0,-7.0,46.5,,,
2014,17.0,2014-12-28,NWE,9.0,1,BUF,17.0,0.0,-5.0,47.0,,,
2014,1.0,2014-09-07,NOR,34.0,0,ATL,37.0,0.0,-5.5,48.5,,,
2014,2.0,2014-09-14,NOR,24.0,0,CLE,26.0,0.0,-14.0,46.5,,,
2014,3.0,2014-09-21,NOR,20.0,1,MIN,9.0,1.0,-3.0,46.0,,,
2014,4.0,2014-09-28,NOR,17.0,0,DAL,38.0,0.0,0.0,46.0,,,
2014,5.0,2014-10-05,NOR,37.0,1,TAM,31.0,1.0,1.0,44.0,,,
2014,7.0,2014-10-19,NOR,23.0,0,DET,24.0,0.0,-9.5,44.5,,,
2014,8.0,2014-10-26,NOR,44.0,1,GNB,23.0,1.0,-6.0,52.0,,,
2014,9.0,2014-10-30,NOR,28.0,0,CAR,10.0,1.0,3.0,52.5,,,
2014,10.0,2014-11-09,NOR,24.0,1,SFO,27.0,0.0,3.0,57.0,,,
2014,11.0,2014-11-16,NOR,10.0,1,CIN,27.0,0.0,-7.0,47.5,,,
2014,12.0,2014-11-24,NOR,27.0,1,BAL,34.0,0.0,3.0,58.0,,,
2014,13.0,2014-11-30,NOR,35.0,0,PIT,32.0,1.0,-4.0,54.0,,,
2014,14.0,2014-12-07,NOR,10.0,1,CAR,41.0,0.0,-7.5,48.0,,,
2014,15.0,2014-12-15,NOR,31.0,0,CHI,15.0,1.0,-10.0,47.0,,,
2014,16.0,2014-12-21,NOR,14.0,1,ATL,30.0,0.0,-6.5,44.0,,,
2014,17.0,2014-12-28,NOR,23.0,0,TAM,20.0,1.0,-7.0,47.5,,,
2014,1.0,2014-09-08,NYG,14.0,0,DET,35.0,0.0,-7.0,52.0,,,
2014,2.0,2014-09-14,NYG,14.0,1,ARI,25.0,0.0,0.0,47.0,,,
2014,3.0,2014-09-21,NYG,30.0,1,HOU,17.0,1.0,-3.0,51.5,,,
2014,4.0,2014-09-25,NYG,45.0,0,WAS,14.0,1.0,-6.0,48.5,,,
2014,5.0,2014-10-05,NYG,30.0,1,ATL,20.0,1.0,-10.0,49.0,,,
2014,6.0,2014-10-12,NYG,0.0,0,PHI,27.0,0.0,-3.0,53.5,,,
2014,7.0,2014-10-19,NYG,21.0,0,DAL,31.0,0.0,-10.0,48.0,,,
2014,9.0,2014-11-03,NYG,24.0,1,IND,40.0,0.0,1.5,46.5,,,
2014,10.0,2014-11-09,NYG,17.0,0,SEA,38.0,0.0,-2.0,55.0,,,
2014,11.0,2014-11-16,NYG,10.0,1,SFO,16.0,0.0,-3.0,49.0,,,
2014,12.0,2014-11-23,NYG,28.0,1,DAL,31.0,0.0,-5.5,49.0,,,
2014,13.0,2014-11-30,NYG,24.0,0,JAX,25.0,0.0,-7.0,51.0,,,
2014,14.0,2014-12-07,NYG,36.0,0,TEN,7.0,1.0,-3.0,51.0,,,
2014,15.0,2014-12-14,NYG,24.0,1,WAS,13.0,1.0,3.5,54.5,,,
2014,16.0,2014-12-21,NYG,37.0,0,STL,27.0,1.0,-9.0,50.5,,,
2014,17.0,2014-12-28,NYG,26.0,1,PHI,34.0,0.0,-3.0,53.5,,,
2014,1.0,2014-09-07,NYJ,19.0,1,OAK,14.0,1.0,-6.0,56.5,,,
2014,2.0,2014-09-14,NYJ,24.0,0,GNB,31.0,0.0,-5.5,46.5,,,
2014,3.0,2014-09-22,NYJ,19.0,1,CHI,27.0,0.0,5.5,47.0,,,
2014,4.0,2014-09-28,NYJ,17.0,1,DET,24.0,0.0,2.0,42.5,,,
2014,5.0,2014-10-05,NYJ,0.0,0,SDG,31.0,0.0,-1.5,41.5,,,
2014,6.0,2014-10-12,NYJ,17.0,1,DEN,31.0,0.0,3.5,46.0,,,
2014,7.0,2014-10-16,NYJ,25.0,0,NWE,27.0,0.0,-4.0,50.0,,,
2014,8.0,2014-10-26,NYJ,23.0,1,BUF,43.0,0.0,1.5,51.0,,,
2014,9.0,2014-11-02,NYJ,10.0,0,KAN,24.0,0.0,5.5,47.0,,,
2014,10.0,2014-11-09,NYJ,20.0,1,PIT,13.0,1.0,3.0,50.0,,,
2014,12.0,2014-11-24,NYJ,3.0,0,BUF,38.0,0.0,9.5,45.0,,,
2014,13.0,2014-12-01,NYJ,13.0,1,MIA,16.0,0.0,4.0,44.5,,,
2014,14.0,2014-12-07,NYJ,24.0,0,MIN,30.0,0.0,5.0,49.0,,,
2014,15.0,2014-12-14,NYJ,16.0,0,TEN,11.0,1.0,-3.0,44.0,,,
2014,16.0,2014-12-21,NYJ,16.0,1,NWE,17.0,0.0,-3.0,46.5,,,
2014,17.0,2014-12-28,NYJ,37.0,0,MIA,24.0,1.0,-6.5,47.0,,,
2014,1.0,2014-09-07,PHI,34.0,1,JAX,17.0,1.0,6.5,43.5,,,
2014,2.0,2014-09-15,PHI,30.0,0,IND,27.0,1.0,0.0,52.0,,,
2014,3.0,2014-09-21,PHI,37.0,1,WAS,34.0,1.0,-5.5,40.0,,,
2014,4.0,2014-09-28,PHI,21.0,0,SFO,26.0,0.0,7.5,46.0,,,
2014,5.0,2014-10-05,PHI,34.0,1,STL,28.0,1.0,-2.5,44.0,,,
2014,6.0,2014-10-12,PHI,27.0,1,NYG,0.0,1.0,1.5,45.0,,,
2014,8.0,2014-10-26,PHI,20.0,0,ARI,24.0,0.0,6.5,43.5,,,
2014,9.0,2014-11-02,PHI,31.0,0,HOU,21.0,1.0,9.5,47.5,,,
2014,10.0,2014-11-10,PHI,45.0,1,CAR,21.0,1.0,9.5,44.5,,,
2014,11.0,2014-11-16,PHI,20.0,0,GNB,53.0,0.0,-3.0,40.5,,,
2014,12.0,2014-11-23,PHI,43.0,1,TEN,24.0,1.0,8.5,41.5,,,
2014,13.0,2014-11-27,PHI,33.0,0,DAL,10.0,1.0,4.5,47.0,,,
2014,14.0,2014-12-07,PHI,14.0,1,SEA,24.0,0.0,2.5,42.5,,,
2014,15.0,2014-12-14,PHI,27.0,1,DAL,38.0,0.0,7.0,41.5,,,
2014,16.0,2014-12-20,PHI,24.0,0,WAS,27.0,0.0,4.5,40.0,,,
2014,17.0,2014-12-28,PHI,34.0,0,NYG,26.0,1.0,-3.0,42.0,,,
2014,1.0,2014-09-07,PIT,30.0,1,CLE,27.0,1.0,10.0,47.0,,,
2014,2.0,2014-09-11,PIT,6.0,0,BAL,26.0,0.0,6.5,41.0,,,
2014,3.0,2014-09-21,PIT,37.0,0,CAR,19.0,1.0,-10.5,52.0,,,
2014,4.0,2014-09-28,PIT,24.0,1,TAM,27.0,0.0,3.0,54.0,,,
2014,5.0,2014-10-05,PIT,17.0,0,JAX,9.0,1.0,-6.0,50.5,,,
2014,6.0,2014-10-12,PIT,10.0,0,CLE,31.0,0.0,5.0,50.0,,,
2014,7.0,2014-10-20,PIT,30.0,1,HOU,23.0,1.0,-6.5,47.5,,,
2014,8.0,2014-10-26,PIT,51.0,1,IND,34.0,1.0,-1.5,51.0,,,
2014,9.0,2014-11-02,PIT,43.0,1,BAL,23.0,1.0,-1.0,48.5,,,
2014,10.0,2014-11-09,PIT,13.0,0,NYJ,20.0,0.0,-2.0,48.5,,,
2014,11.0,2014-11-17,PIT,27.0,0,TEN,24.0,1.0,-7.0,48.5,,,
2014,13.0,2014-11-30,PIT,32.0,1,NOR,35.0,0.0,5.5,55.0,,,
2014,14.0,2014-12-07,PIT,42.0,0,CIN,21.0,1.0,-11.0,49.0,,,
2014,15.0,2014-12-14,PIT,27.0,0,ATL,20.0,1.0,3.5,57.0,,,
2014,16.0,2014-12-21,PIT,20.0,1,KAN,12.0,1.0,2.0,48.0,,,
2014,17.0,2014-12-28,PIT,27.0,1,CIN,17.0,1.0,-3.0,55.0,,,
2014,1.0,2014-09-04,SEA,36.0,1,GNB,16.0,1.0,-7.0,51.0,,,
2014,2.0,2014-09-14,SEA,21.0,0,SDG,30.0,0.0,0.0,52.0,,,
2014,3.0,2014-09-21,SEA,26.0,1,DEN,20.0,1.0,-7.0,41.5,,,
2014,5.0,2014-10-06,SEA,27.0,0,WAS,17.0,1.0,2.5,44.0,,,
2014,6.0,2014-10-12,SEA,23.0,1,DAL,30.0,0.0,3.0,42.0,,,
2014,7.0,2014-10-19,SEA,26.0,0,STL,28.0,0.0,-7.5,45.0,,,
2014,8.0,2014-10-26,SEA,13.0,0,CAR,9.0,1.0,-6.0,47.5,,,
2014,9.0,2014-11-02,SEA,30.0,1,OAK,24.0,1.0,1.5,46.5,,,
2014,10.0,2014-11-09,SEA,38.0,1,NYG,17.0,1.0,-3.0,44.5,,,
2014,11.0,2014-11-16,SEA,20.0,0,KAN,24.0,0.0,4.5,48.5,,,
2014,12.0,2014-11-23,SEA,19.0,1,ARI,3.0,1.0,-2.5,47.5,,,
2014,13.0,2014-11-27,SEA,19.0,0,SFO,3.0,1.0,-4.5,47.0,,,
2014,14.0,2014-12-07,SEA,24.0,0,PHI,14.0,1.0,-5.5,45.5,,,
2014,15.0,2014-12-14,SEA,17.0,1,SFO,7.0,1.0,-3.5,54.5,,,
2014,16.0,2014-12-21,SEA,35.0,0,ARI,6.0,1.0,3.0,47.5,,,
2014,17.0,2014-12-28,SEA,20.0,1,STL,6.0,1.0,-3.0,55.0,,,
2014,1.0,2014-09-07,SFO,28.0,0,DAL,17.0,1.0,-2.5,49.5,,,
2014,2.0,2014-09-14,SFO,20.0,1,CHI,28.0,0.0,-3.5,48.0,,,
2014,3.0,2014-09-21,SFO,14.0,0,ARI,23.0,0.0,-3.0,45.0,,,
2014,4.0,2014-09-28,SFO,26.0,1,PHI,21.0,1.0,-8.5,45.0,,,
2014,5.0,2014-10-05,SFO,22.0,1,KAN,17.0,1.0,-5.5,44.0,,,
2014,6.0,2014-10-13,SFO,31.0,0,STL,17.0,1.0,-4.5,48.5,,,
2014,7.0,2014-10-19,SFO,17.0,0,DEN,42.0,0.0,-7.0,45.5,,,
2014,9.0,2014-11-02,SFO,10.0,1,STL,13.0,0.0,-9.5,47.0,,,
2014,10.0,2014-11-09,SFO,27.0,0,NOR,24.0,1.0,-7.0,43.5,,,
2014,11.0,2014-11-16,SFO,16.0,0,NYG,10.0,1.0,-6.0,45.0,,,
2014,12.0,2014-11-23,SFO,17.0,1,WAS,13.0,1.0,-13.5,44.0,,,
2014,13.0,2014-11-27,SFO,3.0,1,SEA,19.0,0.0,-9.5,45.0,,,
2014,14.0,2014-12-07,SFO,13.0,0,OAK,24.0,0.0,0.0,42.5,,,
2014,15.0,2014-12-14,SFO,7.0,0,SEA,17.0,0.0,-7.0,41.5,,,
2014,16.0,2014-12-20,SFO,35.0,1,SDG,38.0,0.0,1.5,40.5,,,
2014,17.0,2014-12-28,SFO,20.0,1,ARI,17.0,1.0,-2.0,48.0,,,
2014,1.0,2014-09-07,TAM,14.0,1,CAR,20.0,0.0,-9.5,38.0,,,
2014,2.0,2014-09-14,TAM,17.0,1,STL,19.0,0.0,-9.0,36.0,,,
2014,3.0,2014-09-18,TAM,14.0,0,ATL,56.0,0.0,-11.0,41.5,,,
2014,4.0,2014-09-28,TAM,27.0,0,PIT,24.0,1.0,-11.5,39.5,,,
2014,5.0,2014-10-05,TAM,31.0,0,NOR,37.0,0.0,-8.5,45.0,,,
2014,6.0,2014-10-12,TAM,17.0,1,BAL,48.0,0.0,0.0,47.0,,,
2014,8.0,2014-10-26,TAM,13.0,1,MIN,19.0,0.0,-4.5,51.0,,,
2014,9.0,2014-11-02,TAM,17.0,0,CLE,22.0,0.0,-7.0,47.5,,,
2014,10.0,2014-11-09,TAM,17.0,1,ATL,27.0,0.0,-3.0,42.0,,,
2014,11.0,2014-11-16,TAM,27.0,0,WAS,7.0,1.0,-5.0,50.0,,,
2014,12.0,2014-11-23,TAM,13.0,0,CHI,21.0,0.0,-5.0,44.0,,,
2014,13.0,2014-11-30,TAM,13.0,1,CIN,14.0,0.0,-3.5,44.5,,,
2014,14.0,2014-12-07,TAM,17.0,0,DET,34.0,0.0,6.5,48.5,,,
2014,15.0,2014-12-14,TAM,17.0,0,CAR,19.0,0.0,-10.5,44.0,,,
2014,16.0,2014-12-21,TAM,3.0,1,GNB,20.0,0.0,5.5,49.0,,,
2014,17.0,2014-12-28,TAM,20.0,1,NOR,23.0,0.0,-4.0,44.5,,,
2014,1.0,2014-09-07,OTI,26.0,0,KAN,10.0,1.0,-9.5,44.0,,,
2014,2.0,2014-09-14,OTI,10.0,1,DAL,26.0,0.0,-1.5,40.5,,,
2014,3.0,2014-09-21,OTI,7.0,0,CIN,33.0,0.0,-9.0,40.5,,,
2014,4.0,2014-09-28,OTI,17.0,0,IND,41.0,0.0,9.5,38.0,,,
2014,5.0,2014-10-05,OTI,28.0,1,CLE,29.0,0.0,-1.5,40.5,,,
2014,6.0,2014-10-12,OTI,16.0,1,JAX,14.0,1.0,-6.5,37.5,,,
2014,7.0,2014-10-19,OTI,17.0,0,WAS,19.0,0.0,-2.5,39.5,,,
2014,8.0,2014-10-26,OTI,16.0,1,HOU,30.0,0.0,-5.5,38.0,,,
2014,10.0,2014-11-09,OTI,7.0,0,BAL,21.0,0.0,6.0,46.0,,,
2014,11.0,2014-11-17,OTI,24.0,1,PIT,27.0,0.0,7.5,45.0,,,
2014,12.0,2014-11-23,OTI,24.0,0,PHI,43.0,0.0,10.0,48.0,,,
2014,13.0,2014-11-30,OTI,21.0,0,HOU,45.0,0.0,3.0,44.0,,,
2014,14.0,2014-12-07,OTI,7.0,1,NYG,36.0,0.0,-1.5,43.0,,,
2014,15.0,2014-12-14,OTI,11.0,1,NYJ,16.0,0.0,7.0,44.0,,,
2014,16.0,2014-12-18,OTI,13.0,0,JAX,21.0,0.0,3.0,47.0,,,
2014,17.0,2014-12-28,OTI,10.0,1,IND,27.0,0.0,7.5,45.5,,,
2014,1.0,2014-09-07,WAS,6.0,0,HOU,17.0,0.0,4.5,46.5,,,
2014,2.0,2014-09-14,WAS,41.0,1,JAX,10.0,1.0,6.0,43.5,,,
2014,3.0,2014-09-21,WAS,34.0,0,PHI,37.0,0.0,10.5,42.0,,,
2014,4.0,2014-09-25,WAS,14.0,1,NYG,45.0,0.0,3.0,41.0,,,
2014,5.0,2014-10-06,WAS,17.0,1,SEA,27.0,0.0,12.0,49.0,,,
2014,6.0,2014-10-12,WAS,20.0,0,ARI,30.0,0.0,5.5,46.5,,,
2014,7.0,2014-10-19,WAS,19.0,1,TEN,17.0,1.0,3.5,43.0,,,
2014,8.0,2014-10-27,WAS,20.0,0,DAL,17.0,1.0,-3.5,49.5,,,
2014,9.0,2014-11-02,WAS,26.0,0,MIN,29.0,0.0,6.5,42.5,,,
2014,11.0,2014-11-16,WAS,7.0,1,TAM,27.0,0.0,7.5,46.0,,,
2014,12.0,2014-11-23,WAS,13.0,0,SFO,17.0,0.0,-1.0,44.0,,,
2014,13.0,2014-11-30,WAS,27.0,0,IND,49.0,0.0,-4.0,42.5,,,
2014,14.0,2014-12-07,WAS,0.0,1,STL,24.0,0.0,6.0,46.5,,,
2014,15.0,2014-12-14,WAS,13.0,0,NYG,24.0,0.0,3.5,43.0,,,
2014,16.0,2014-12-20,WAS,27.0,1,PHI,24.0,1.0,10.5,44.5,,,
2014,17.0,2014-12-28,WAS,17.0,1,DAL,44.0,0.0,5.5,45.5,,,
2015,1.0,2015-09-13,CRD,31.0,1,NOR,19.0,1.0,11.0,49.0,,,
2015,2.0,2015-09-20,CRD,48.0,0,CHI,23.0,1.0,7.0,43.0,,,
2015,3.0,2015-09-27,CRD,47.0,1,SFO,7.0,1.0,3.0,46.5,,,
2015,4.0,2015-10-04,CRD,22.0,1,STL,24.0,0.0,3.0,42.0,,,
2015,5.0,2015-10-11,CRD,42.0,0,DET,17.0,1.0,4.5,39.0,,,
2015,6.0,2015-10-18,CRD,13.0,0,PIT,25.0,0.0,7.5,46.5,,,
2015,7.0,2015-10-26,CRD,26.0,1,BAL,18.0,1.0,3.0,45.0,,,
2015,8.0,2015-11-01,CRD,34.0,0,CLE,20.0,1.0,-6.0,42.5,,,
2015,10.0,2015-11-15,CRD,39.0,0,SEA,32.0,1.0,6.0,50.5,,,
2015,11.0,2015-11-22,CRD,34.0,1,CIN,31.0,1.0,-3.5,46.0,,,
2015,12.0,2015-11-29,CRD,19.0,0,SFO,13.0,1.0,7.0,45.5,,,
2015,13.0,2015-12-06,CRD,27.0,0,STL,3.0,1.0,5.5,47.0,,,
2015,14.0,2015-12-10,CRD,23.0,1,MIN,20.0,1.0,-6.0,46.5,,,
2015,15.0,2015-12-20,CRD,40.0,0,PHI,17.0,1.0,9.5,49.0,,,
2015,16.0,2015-12-27,CRD,38.0,1,GNB,8.0,1.0,0.0,44.0,,,
2015,17.0,2016-01-03,CRD,6.0,1,SEA,36.0,0.0,-7.5,45.5,,,
2015,1.0,2015-09-14,ATL,26.0,1,PHI,24.0,1.0,9.5,44.0,,,
2015,2.0,2015-09-20,ATL,24.0,0,NYG,20.0,1.0,8.5,49.0,,,
2015,3.0,2015-09-27,ATL,39.0,0,DAL,28.0,1.0,3.0,44.5,,,
2015,4.0,2015-10-04,ATL,48.0,1,HOU,21.0,1.0,6.5,47.0,,,
2015,5.0,2015-10-11,ATL,25.0,1,WAS,19.0,1.0,7.0,51.0,,,
2015,6.0,2015-10-15,ATL,21.0,0,NOR,31.0,0.0,6.0,47.5,,,
2015,7.0,2015-10-25,ATL,10.0,0,TEN,7.0,1.0,-2.0,48.5,,,
2015,8.0,2015-11-01,ATL,20.0,1,TAM,23.0,0.0,-2.0,46.0,,,
2015,9.0,2015-11-08,ATL,16.0,0,SFO,17.0,0.0,-6.5,45.0,,,
2015,11.0,2015-11-22,ATL,21.0,1,IND,24.0,0.0,-7.0,44.0,,,
2015,12.0,2015-11-29,ATL,10.0,1,MIN,20.0,0.0,-3.0,45.5,,,
2015,13.0,2015-12-06,ATL,19.0,0,TAM,23.0,0.0,-3.5,45.0,,,
2015,14.0,2015-12-13,ATL,0.0,0,CAR,38.0,0.0,-8.0,49.0,,,
2015,15.0,2015-12-20,ATL,23.0,0,JAX,17.0,1.0,-6.0,46.0,,,
2015,16.0,2015-12-27,ATL,20.0,1,CAR,13.0,1.0,3.0,44.5,,,
2015,17.0,2016-01-03,ATL,17.0,1,NOR,20.0,0.0,-4.5,48.5,,,
2015,1.0,2015-09-13,RAV,13.0,0,DEN,19.0,0.0,-9.5,45.0,,,
2015,2.0,2015-09-20,RAV,33.0,0,OAK,37.0,0.0,-4.5,43.0,,,
2015,3.0,2015-09-27,RAV,24.0,1,CIN,28.0,0.0,-8.5,46.5,,,
2015,4.0,2015-10-01,RAV,23.0,0,PIT,20.0,1.0,-3.5,51.5,,,
2015,5.0,2015-10-11,RAV,30.0,1,CLE,33.0,0.0,-4.5,50.5,,,
2015,6.0,2015-10-18,RAV,20.0,0,SFO,25.0,0.0,-6.5,47.0,,,
2015,7.0,2015-10-26,RAV,18.0,0,ARI,26.0,0.0,-7.0,49.0,,,
2015,8.0,2015-11-01,RAV,29.0,1,SDG,26.0,1.0,3.0,47.5,,,
2015,10.0,2015-11-15,RAV,20.0,1,JAX,22.0,0.0,2.5,54.5,,,
2015,11.0,2015-11-22,RAV,16.0,1,STL,13.0,1.0,2.5,51.0,,,
2015,12.0,2015-11-30,RAV,33.0,0,CLE,27.0,1.0,-1.0,43.5,,,
2015,13.0,2015-12-06,RAV,13.0,0,MIA,15.0,0.0,-6.0,47.0,,,
2015,14.0,2015-12-13,RAV,6.0,1,SEA,35.0,0.0,-7.0,48.0,,,
2015,15.0,2015-12-20,RAV,14.0,1,KAN,34.0,0.0,-3.0,51.0,,,
2015,16.0,2015-12-27,RAV,20.0,1,PIT,17.0,1.0,-6.0,47.0,,,
2015,17.0,2016-01-03,RAV,16.0,0,CIN,24.0,0.0,-7.0,48.5,,,
2015,1.0,2015-09-13,BUF,27.0,1,IND,14.0,1.0,-7.5,44.0,,,
2015,2.0,2015-09-20,BUF,32.0,1,NWE,40.0,0.0,-4.5,47.5,,,
2015,3.0,2015-09-27,BUF,41.0,0,MIA,14.0,1.0,-2.5,45.5,,,
2015,4.0,2015-10-04,BUF,10.0,1,NYG,24.0,0.0,1.0,46.0,,,
2015,5.0,2015-10-11,BUF,14.0,0,TEN,13.0,1.0,7.5,46.5,,,
2015,6.0,2015-10-18,BUF,21.0,1,CIN,34.0,0.0,3.0,49.0,,,
2015,7.0,2015-10-25,BUF,31.0,0,JAX,34.0,0.0,6.5,47.5,,,
2015,9.0,2015-11-08,BUF,33.0,1,MIA,17.0,1.0,-5.5,52.5,,,
2015,10.0,2015-11-12,BUF,22.0,0,NYJ,17.0,1.0,4.5,48.0,,,
2015,11.0,2015-11-23,BUF,13.0,0,NWE,20.0,0.0,-6.0,43.0,,,
2015,12.0,2015-11-29,BUF,22.0,0,KAN,30.0,0.0,-2.5,44.5,,,
2015,13.0,2015-12-06,BUF,30.0,1,HOU,21.0,1.0,-2.5,43.5,,,
2015,14.0,2015-12-13,BUF,20.0,0,PHI,23.0,0.0,-6.0,42.5,,,
2015,15.0,2015-12-20,BUF,25.0,0,WAS,35.0,0.0,-2.0,43.5,,,
2015,16.0,2015-12-27,BUF,16.0,1,DAL,6.0,1.0,8.0,49.0,,,
2015,17.0,2016-01-03,BUF,22.0,1,NYJ,17.0,1.0,-3.5,51.0,,,
2015,1.0,2015-09-13,CAR,20.0,0,JAX,9.0,1.0,-5.0,47.5,,,
2015,2.0,2015-09-20,CAR,24.0,1,HOU,17.0,1.0,-2.5,42.0,,,
2015,3.0,2015-09-27,CAR,27.0,1,NOR,22.0,1.0,3.5,41.5,,,
2015,4.0,2015-10-04,CAR,37.0,0,TAM,23.0,1.0,3.5,42.5,,,
2015,6.0,2015-10-18,CAR,27.0,0,SEA,23.0,1.0,11.0,41.0,,,
2015,7.0,2015-10-25,CAR,27.0,1,PHI,16.0,1.0,6.5,41.0,,,
2015,8.0,2015-11-02,CAR,29.0,1,IND,26.0,1.0,10.0,47.0,,,
2015,9.0,2015-11-08,CAR,37.0,1,GNB,29.0,1.0,9.5,41.5,,,
2015,10.0,2015-11-15,CAR,27.0,0,TEN,10.0,1.0,2.5,45.0,,,
2015,11.0,2015-11-22,CAR,44.0,1,WAS,16.0,1.0,1.0,44.0,,,
2015,12.0,2015-11-26,CAR,33.0,0,DAL,14.0,1.0,2.5,41.5,,,
